WORD,POS_TAG,COUNT
상복부,NNG,1
골밀도,NNG,1
조영시티,NNG,1
히카루,NNP,1
칠야,NNG,1
따로이,NNG,1
감감무소식,NNG,1
마취제,NNG,1
서간,NNG,1
연모하,VV,1
심리주의,NNG,1
맹위,NNG,1
누그러들,VV,1
풋볼,NNG,1
선제골,NNG,1
토트,NNP,1
유로파,NNG,1
최정예,NNG,1
가레스,NNP,1
승점,NNG,1
포백,NNG,1
어드벤트,NNG,1
단스,NNG,1
부스럼,NNG,1
북판,NNG,1
쇳뿔,NNP,1
여간하,VA,1
주판,NNG,1
전자계산기,NNG,1
전셋돈,NNG,1
엠피쓰리,MAG,1
연석회의,NNG,1
아이티티에프,NNG,1
탁구계,NNG,1
북반구,NNG,1
관광부,NNG,1
아이티티에프,NNP,1
유승민,NNP,1
탁구인,NNG,1
특별상,NNG,1
천팔백이십오,SN,1
테즈매니아,NNG,1
겁탈하,VV,1
호킨스,NNP,1
가득,NNG,1
심리극,NNG,1
착취,NNG,1
빵칼,NNG,1
부쉬,NNP,1
미네랄리티,NNG,1
복합미,NNG,1
고슬고슬하,VA,1
야마가타,NNG,1
토스터,NNG,1
참뜻,NNG,1
군자계,NNG,1
불문,NNG,1
똑같아지,VV,1
닭똥,NNG,1
장송곡,NNG,1
축하곡,NNG,1
미치르,VV,1
첫머리,NNG,1
저술,NNG,1
고층화되,VV,1
고착화,NNG,1
십삼평,NNG,1
사십사,SN,1
사십삼,SN,1
가족용,NNG,1
엘레멘탈,NNP,1
증축하,VV,1
알레한드로,NNP,1
건축계,NNG,1
프리츠커,NNP,1
거두기,NNG,1
맹모삼천지교,NNG,1
제자백가,NNG,1
성금,NNG,1
이만평,NNG,1
체험지,NNG,1
달구지,NNG,1
수레야,NNP,1
알밥,NNG,1
파식,NNG,1
매바위,MAG,1
탐조대,NNP,1
고방,NNG,1
하구둑,NNG,1
나포면,NNG,1
쉬익쉬익,MAG,1
오거리,NNG,1
북한강,NNP,1
백자작,NNG,1
육삼시티,NNP,1
캠프장,NNG,1
모산,NNP,1
증기관차,NNG,1
꽃반지,NNG,1
메주꽃,NNG,1
한가로이,MAG,1
텃새,NNG,1
쌀보리,NNG,1
산가지,NNG,1
내마르크,NNG,1
외향형,NNG,1
관통,NNG,1
서피,NNG,1
에쓰자,NNG,1
수리부엉이,NNG,1
잉꼬,NNP,1
사랑새,NNG,1
의좋,VA,1
플라밍고,NNG,1
후투티,NNP,1
삼짇,NNG,1
중량절,NNG,1
늪지,NNG,1
활주,NNG,1
원앙,NNG,1
양지바르,VA,1
하늘하늘,MAG,1
살사리,NNG,1
수련꽃,NNG,1
아주까,NNG,1
아주까,VV,1
도장밥,NNG,1
아주까리,NNG,1
백목련,NNG,1
카놀리,NNG,1
슈톨렌,NNG,1
쌀양,NNG,1
인가요,NNG,1
휴업하,VV,1
외틀,NNG,1
편을,NNG,1
펜트,MAG,1
판트,NNG,1
코코엔젤,NNG,1
시흔이,NNP,1
찌라리,NNG,1
사입짜,NNG,1
스크레치,NNG,1
은별이,NNP,1
저런저런,NNG,1
바람피,VV,1
종로구,NNP,1
위험군,NNG,1
감소세,NNG,1
고소득,NNG,1
균등,NNG,1
저개발,NNG,1
권력요,NNP,1
최고조,NNG,1
비수도권,NNG,1
발인,NNG,1
강공,NNG,1
황급히,MAG,1
마마하,VV,1
배정남,NNP,1
출소일,NNG,1
레레레,NNP,1
가찮,VA,1
배동성,NNP,1
앙앙앙,NNP,1
주아니,MAG,1
경찰대과,MAG,1
성태리,NNP,1
시현이,NNG,1
모네다,NNG,1
꼴딱하,VV,1
박시은,NNP,1
연맹전,NNG,1
올리,NNP,1
녹임,NNG,1
시현,NNP,1
연영,NNP,1
스티비,NNP,1
취업자,NNG,1
원선,NNG,1
구해주,NNP,1
외,VA,1
페중,NNG,1
리모코,NNG,1
슈캉,MAG,1
일열,MAG,1
백댄서,NNG,1
원네스,NNG,1
완내스,NNG,1
라노,EC,1
판타스,NNG,1
야나끝,NNG,1
릭스,NNP,1
엄기준,NNP,1
케익값,NNG,1
짬뽕국,NNG,1
대피고,NNG,1
보문고,NNP,1
로드림,NNG,1
디다,MAG,1
유포하,VV,1
증정하,VV,1
노먹,NNG,1
롱고,NNG,1
룽고,NNG,1
소연아,MAG,1
시다,NNB,1
학습서,NNG,1
응용력,NNG,1
영빈이,NNP,1
파랑끈,NNG,1
보라끈,NNG,1
소는,NNG,1
우하하,NNG,1
칠백십칠,NR,1
이가,VV,1
대축일,NNG,1
스승의,NNG,1
유월육일,NNG,1
헌혈자,NNG,1
입추,NNG,1
구백오십,SN,1
어야하,VV,1
초불,NNG,1
솜눈,NNG,1
분환자분,NNG,1
몽소,NNP,1
소말리아,NNP,1
자메이카,NNP,1
중앙국,NNG,1
그린란드,NNP,1
급탕비,NNG,1
청소비,NNG,1
소독비,NNG,1
연체료,NNG,1
무통장,NNG,1
기입하,VV,1
수첩하,VV,1
수선화,NNG,1
허구,JKB,1
오키도키,MAG,1
컨츄리꼬꼬,NNP,1
남천,NNP,1
자랑질,NNG,1
순남,NNP,1
얄미롭,VV,1
앞동,NNG,1
헤갈,NNP,1
일절,NNG,1
홀도,NNG,1
목이버섯,NNG,1
드르렁,NNG,1
총총,MAG,1
짜파게,NNG,1
커스터,NNP,1
버터쿠키,NNG,1
린린,NNG,1
린네,NNG,1
채린아,NNP,1
지하야,MAG,1
전시과,NNG,1
과전법,NNG,1
은하사,NNG,1
칠천년,NNG,1
캘트족,NNP,1
재린아,MAG,1
김치부침개,NNG,1
제린,NNP,1
코코팝,NNG,1
제린인대,NNP,1
고투,NNG,1
세뱃,,1
맹순,NNG,1
코끼,NNG,1
실바니아,NNG,1
엑스와이,NNG,1
포포,NNP,1
흐흐,SL,1
히히,SL,1
도레미파솔라시도,NNG,1
솔파,NNG,1
미레,NNG,1
두리뭉,NNP,1
베카,NNG,1
꼬질꼬,NNG,1
모린가,NNP,1
카람,NNP,1
발연하,VV,1
보완됬,VV,1
희귀하,VA,1
으소서,EF,1
브링,NNP,1
코다로,NNP,1
소나티나,NNG,1
코타로,NNP,1
악절,NNG,1
가모타기,NNG,1
마리아니,NNP,1
이재황,NNP,1
아메,NNG,1
페콘,NNG,1
실키,NNG,1
내생,NNG,1
재린,NNP,1
놀람,NNG,1
개구장,NNG,1
빤짝이,NNG,1
흐리멍텅,NNG,1
터미,NNP,1
눈사랑,NNG,1
긴치마,NNG,1
강도단,NNG,1
바다코끼리,NNG,1
헌대,NNP,1
년,NNP,1
얼굴볼,NNP,1
라빈,NNP,1
세모카드,NNG,1
트리트리트리트리,NNG,1
시옷,MAG,1
쿠키키,NNG,1
달고나,NNG,1
묵주알,NNG,1
결전,NNG,1
하워드,NNP,1
에이켄,NNP,1
마키스,NNP,1
프리쉬,NNP,1
에우리피데스,NNP,1
서늘,NNG,1
발사믹도,NNG,1
직수입하,VV,1
잠순,NNG,1
잠수레,NNG,1
직역하,VV,1
사주자,NNG,1
겠었,EC,1
시장의,NNG,1
활황기,NNG,1
에쓰케이텔레콤,NNG,1
게토레이,NNP,1
확찐자,MAG,1
뷔패,NNG,1
행이,NNG,1
생산찜,NNG,1
오래도,NNP,1
연발,NNG,1
불교상,NNP,1
때매,EC,1
라메,NNP,1
트위,NNG,1
최백,NNG,1
컨셉만,NNG,1
예열하,VV,1
큐빅,NNG,1
의의사소통,NNG,1
장풍,NNG,1
특전사,NNG,1
소방대원,NNG,1
복서,NNG,1
앱툰,NNP,1
먹태,MAG,1
스타일러스,NNG,1
보신각,NNP,1
썰,EC,1
웃다고,EC,1
바베트,NNP,1
토미카,NNG,1
핫휠,NNG,1
재작,NR,1
출산일,NNG,1
블록방,NNG,1
사나,NNG,1
롭오,VV,1
은책,EC,1
아이이,NNP,1
가마꼴,NNG,1
가맛골,NNG,1
썩,VA,1
맛골,NNG,1
의슬,NNG,1
전엇,NNG,1
가정주,NNG,1
일부인,NNG,1
공손히,MAG,1
옆모습,NNG,1
응우,NNG,1
잡아끌,VV,1
옜,NNG,1
불안도,NNG,1
죠지만,EC,1
스펀,MAG,1
미하이,NNP,1
상담자,NNG,1
헬러,NNP,1
맨토,NNG,1
간단명료하,VA,1
사빈,NNG,1
사비니에,NNP,1
비니,EC,1
사빈이,NNG,1
비니,NNG,1
멈춥,VV,1
성당하,VV,1
활용장,NNG,1
계라은,NNG,1
공동육아,NNG,1
함연지,NNP,1
챙겨나,VV,1
낙산비치,NNP,1
널럴하,VA,1
기위,MAG,1
팔백그,NNG,1
타로,NNG,1
철인왕후,NNP,1
루션,NNG,1
용,NNB,1
관상가,NNG,1
페가수스,NNG,1
동운이,NNG,1
동운,NNG,1
홀가분,NNG,1
남한산성,NNG,1
행궁,NNG,1
우야기,NNG,1
정문이,NNP,1
화풀이하,VV,1
기훈,NNP,1
감마성,NNG,1
감마선,NNG,1
광세,NNG,1
조롱박,NNG,1
갈잎,NNG,1
기럭,VA,1
남서,NNG,1
오타나,VV,1
실타,NNG,1
덧정,NNG,1
소라게,NNG,1
뒷꼭지,NNG,1
말속도,NNG,1
해밍턴,NNP,1
뼈안,NNG,1
넓적다리,NNG,1
가지,,1
아이반찬,NNG,1
오이피클,NNG,1
양갱,NNG,1
마끼아또,NNG,1
소아암,NNG,1
막노동,NNG,1
할인점,NNG,1
최시,NNG,1
오름폭,NNG,1
천릿길,NNG,1
콜럼버스,NNP,1
신대륙,NNG,1
공지문,NNG,1
비문학,NNG,1
환기하,VV,1
불평등하,VA,1
공작지,NNP,1
이슬라마바드,NNP,1
같은,NNG,1
통굽,NNG,1
카랑카랑하,VA,1
이다지,MAG,1
지탄,NNG,1
성철,NNP,1
직수,NNG,1
흑석,NNG,1
상담소,NNG,1
정산되,VV,1
고바위,NNG,1
프로그램화,NNG,1
읍면동,NNG,1
인찬,NNP,1
산곡동,NNP,1
진학률,NNG,1
대구광역,NNP,1
수성구,NNP,1
학군가,NNG,1
낙후하,VV,1
얼티메이텀,NNG,1
인사이트,NNG,1
팔공오,NNG,1
팔공구,NNG,1
오원,NNG,1
등기소,NNG,1
임재철,NNP,1
보증료,NNG,1
확언,NNG,1
동서울,NNP,1
르흐하임,NNG,1
도이란,NNP,1
도회,NNG,1
아이꼬,NNG,1
마장,NNG,1
렉써쓰,NNG,1
결빙,NNG,1
감속,NNG,1
공팔,NNP,1
일죽면,NNP,1
중부고속도로,NNP,1
삼성물산,NNP,1
남이천,NNP,1
이천시,NNP,1
대덕,NNP,1
방범용,NNG,1
이주자택,NNG,1
희박,XR,1
송파,NNP,1
원베일리,NNP,1
십사억,NNP,1
십오억,NNG,1
대형주,NNG,1
농취증,NNG,1
과천,NNG,1
급등,NNG,1
전고점,NNG,1
근저,NNG,1
매물량,NNP,1
전세하,VV,1
갭스,NNG,1
최성수기,NNG,1
소송전,NNG,1
감찰관,NNG,1
이정화,NNP,1
대전지검,NNP,1
윤진,NNG,1
제너레이,NNG,1
엇가,VV,1
면직,NNG,1
엘큐브,NNG,1
박명,NNG,1
중랑구,NNP,1
대한전공의,NNP,1
공신력,NNG,1
검사소,NNG,1
맥반석,NNG,1
벨루치,NNP,1
맥아,NNP,1
담,NNP,1
카야,NNP,1
스코,NNP,1
니노,NNP,1
샤이니,NNP,1
링딩동,NNP,1
아형,NNP,1
훌라,MAG,1
배종옥,NNP,1
인풋,NNG,1
돈끄스즐,MAG,1
스와프,NNG,1
큐비츠,NNG,1
익스트림,NNP,1
올겐,NNG,1
장식물,NNG,1
아르떼미,NNG,1
할로겐,NNG,1
손지슨,NNG,1
팔인승,NNP,1
스타카,NNG,1
캠코더,NNG,1
환지,NNG,1
사십사,NNG,1
사십사,NNP,1
투자금,NNG,1
단구,NNG,1
반고,NNG,1
도감청,NNG,1
박동호,NNP,1
홍지,NNG,1
박승이,NNP,1
구강산,NNG,1
구간사,NNG,1
구강사,NNP,1
물건값,NNG,1
일단지도,NNP,1
조감도,NNG,1
고가차,NNG,1
내림하,VV,1
서울보증보험,NNP,1
나래빠,NNG,1
모창,NNG,1
점호,NNG,1
분간하,VV,1
산사람,NNG,1
세곡지,NNG,1
방나래,NNG,1
얼짱,NNG,1
웰시코기,NNG,1
바르뎀,NNP,1
달심,NNP,1
대배우,NNG,1
방나,NNG,1
핸리,NNP,1
류본,NNG,1
ㄴ는군,EF,1
코니,NNP,1
똥꼬,NNG,1
크크크,NNP,1
이아니,NNG,1
줃,VA,1
상심하,VV,1
배열표,NNG,1
수배열,NNG,1
조각술,NNG,1
쥬비스,NNG,1
하기기,NNP,1
박하진,NNP,1
신용한,NNG,1
팽창감,NNG,1
아스트라제네거,NNG,1
빼박이,VA,1
얀코,MAG,1
똥파이,NNG,1
이네지,NNG,1
로데오,NNG,1
나이트클럽,NNG,1
공세,NNG,1
십이지,NNG,1
태왕,NNG,1
백험,NNG,1
신규식,NNP,1
공성전,NNG,1
피코크,NNP,1
쿡쿡쿡쿡쿡,NNP,1
하이비션,NNP,1
넘버원,NNG,1
에브리웨어,NNP,1
에브리원,NNP,1
블리치,NNP,1
엔터프라이즈,NNP,1
피,NNB,1
홋,NNP,1
스퍼,NNP,1
쓸까바,NNG,1
길레,EC,1
어정쩡,MAG,1
열둘,NNG,1
빨간색갈,NNP,1
카라바오,NNP,1
은돔,NNG,1
골라인,NNG,1
부리그,NNG,1
백골,NNG,1
로하스,NNP,1
어시,MAG,1
수의복,NNG,1
않옮기,VV,1
각도기,NNG,1
심포,NNG,1
박동희,NNP,1
돔벨레,JX,1
이미주,NNP,1
원탑,NNG,1
프리메라,NNG,1
슈카,NNP,1
허셋,NNG,1
장진,NNP,1
삼천억,MAG,1
칠천억,MAG,1
슈카님,NNG,1
상쇄,NNG,1
급매가,NNG,1
에스비아이,NNP,1
소요,NNP,1
페티시,NNG,1
타자기,NNG,1
피씨,MAG,1
브릭스,NNP,1
베스킨,NNP,1
라빈스,NNP,1
개성공단,NNP,1
칠현,NNP,1
코코호두,NNG,1
바짓가랑이,NNG,1
도피성,NNG,1
놈될,NNG,1
운빨,NNG,1
헤니,NNP,1
붐씨,NNG,1
브이시알,MAG,1
브이씨알,NNG,1
형빈,NNP,1
킬킬,MAG,1
이엠에스,NNG,1
정겨,VV,1
분비물,NNG,1
시피케이,NNG,1
개실,NNG,1
내막증,NNG,1
낭종,NNG,1
체지방량,NNG,1
버번,NNP,1
메모리얼,NNG,1
프랜치,NNG,1
버번,NNG,1
아우성치,VV,1
뉴올리인즈,NNG,1
몽드,NNP,1
벅적벅적,MAG,1
회전율,NNG,1
기역이,NNG,1
기윽,NNG,1
기윽이,NNG,1
접어,NNG,1
과각,NNG,1
수금지화,NNG,1
목토천,NNG,1
수성,NNG,1
천왕성,NNG,1
강등되,VV,1
세레스,NNP,1
에리스,NNP,1
명왕성,NNP,1
플루토,NNP,1
에이에쓰,NNG,1
입국일,NNG,1
익스,NNG,1
명시되,VV,1
텍사스주의,NNG,1
엘레바마,NNP,1
아이다호,NNP,1
아이오와,NNP,1
메릴랜드,NNP,1
미시건,NNP,1
오리건,NNP,1
사우스캐롤라이나,NNP,1
웨스트버지니아,NNP,1
교통과,NNG,1
체이스,NNP,1
웰스파고,NNP,1
그린카드,NNG,1
데빗,NNG,1
발송되,VV,1
팔백오십,NNG,1
크래딧,NNG,1
육백이십,NR,1
사채,NNG,1
보증인,NNG,1
유틸라이제이션,NNG,1
레이쇼,NNG,1
한도액,NNG,1
클로징,NNG,1
뒤적,MAG,1
관례,NNG,1
디덕터블,NNG,1
보험업계,NNG,1
상한선,NNG,1
디덕터불,NNG,1
메인터넌스,NNG,1
오거니제이션,NNG,1
감시자,NNG,1
프리퍼드,NNG,1
프로바이더,,1
제이션,NNP,1
익스클루시브,NNG,1
프로바이더,NNG,1
제이션,NNG,1
트웰브,NNP,1
의무화하,VV,1
프레쉬맨,NNP,1
서퍼모어,NNP,1
과목별,NNG,1
반기문,NNP,1
우수하,VV,1
사립대학,NNG,1
어루어지,VV,1
퓰리처상,NNG,1
대학촌,NNG,1
간호대,NNG,1
공과,NNG,1
와튼,NNP,1
톱클래스,NNG,1
에이케이프라자,NNG,1
엠버,NNP,1
뷔,,1
엉엉엉,MAG,1
쿨쿨,NNP,1
활화산,NNG,1
케라토,NNG,1
알베르토,NNP,1
아하맘님,NNG,1
요알못,NNG,1
시엄마,NNG,1
왕초보,NNG,1
원재,NNG,1
꿈틀꿈틀,MAG,1
호준,NNP,1
해피벌스데이,NNG,1
쪼꼬야,NNP,1
스테고,NNG,1
불광천,NNP,1
희종이,NNP,1
도요새,NNP,1
니하오,MAG,1
슬루토이,NNG,1
짱뚱,NNP,1
띠엔잉,NNP,1
펑요,NNG,1
펑요,MAG,1
코노미야끼,NNG,1
나우,NNG,1
건조방,NNG,1
학년제,NNG,1
던컨,NNP,1
천구백칠,SN,1
흥분성,NNG,1
금방금방,,1
관현,NNP,1
양먹,VA,1
레몬밥,NNG,1
나몰래,NNG,1
쓱쓱쓱,MAG,1
마디마디,NNG,1
솔솔솔,MAG,1
벌스,NNG,1
물청소,NNG,1
녹히,VV,1
게임머니,NNG,1
외곽지,NNG,1
또,EC,1
리나야,NNG,1
적재술,NNG,1
타지마할,NNP,1
고가다리,NNG,1
뱅걸로,NNP,1
뱅갈로야,NNP,1
꼬들,VA,1
듬뿍듬뿍,NNG,1
미적미적,NNG,1
불효녀,NNG,1
누럽,VV,1
신학기,NNG,1
시사촌,NNG,1
나이드,VV,1
설계자,NNG,1
밥로스,NNP,1
폭포도,NNP,1
오스트레일리아,NNP,1
아부,NNP,1
심벨,NNP,1
트로,NNP,1
바실리,NNP,1
보스토니크,NNP,1
아이꺼,MAG,1
롱부츠,NNG,1
동짓,NNG,1
태명,NNG,1
굴국밥,NNG,1
굴전,NNG,1
유머러스,NNP,1
김녀,NNG,1
포커페이스,NNG,1
베넷저고리,NNG,1
열송이,NNG,1
악세,NNG,1
피라니아,NNG,1
흥미진지,NNP,1
히비스,NNP,1
커스,NNP,1
퉁명,NNG,1
식소다,NNG,1
씩쓱,MAG,1
치아바타,NNG,1
한방일,NNG,1
이탄,NNG,1
햄버거빵,NNG,1
아이비클럽,NNG,1
노라면,EC,1
새우장,NNG,1
집진기,NNG,1
산제하,VV,1
설하정,NNG,1
연질,NNG,1
캅셀,NNG,1
프리페넴,NNG,1
세프타지딤,NNG,1
박타신,NNG,1
라지요,EF,1
손유희,NNP,1
환경판,NNG,1
소그룹,NNG,1
사회관계,NNG,1
계측,NNG,1
일지상,NNG,1
결과서,NNG,1
끼적이,VV,1
테크닉,NNG,1
바른손,NNG,1
오린손,NNG,1
알베르티,NNP,1
동복,NNG,1
슈다페드,NNG,1
반알,NNG,1
교복업체,NNG,1
아나필락,NNG,1
호흡수,NNG,1
자상,NNG,1
파상풍,NNG,1
감염성,NNG,1
비인두,NNG,1
흡입되,VV,1
불충분,NNG,1
저칼로리,NNG,1
아이다르,NNG,1
개설되,VV,1
로운,NNG,1
소은이,NNG,1
예담,NNP,1
놀아가,VV,1
어서어서,MAG,1
호동,NNP,1
마셧,VV,1
볼링공,NNG,1
짤려나,NNG,1
고사성어,NNG,1
옛일,NNG,1
상스럽,VA,1
막되,VA,1
기품,NNG,1
비천하,VA,1
돈키호테,NNG,1
징수하,VV,1
중리동,NNP,1
맵쌀,NNG,1
등분하,VV,1
뺴주,VV,1
오가리,NNG,1
가지오가리,NNG,1
헹,NNG,1
고츗,NNG,1
달고,VA,1
두보,NNP,1
밥전,NNG,1
영양밥,NNG,1
예온,NNG,1
배추잎,NNG,1
대추채,NNG,1
무천,NNG,1
버무,NNG,1
쏭,NNG,1
청공추,NNG,1
애가지,NNG,1
통도라지,NNG,1
호박채,NNG,1
찹쌀풀,NNG,1
사과즙,NNG,1
냉징,NNG,1
철썩이,VV,1
죽상,NNG,1
저장성,NNP,1
채썬,NNG,1
채썰,VA,1
머거본,NNG,1
반해하,VV,1
새우전,NNG,1
열무국,NNG,1
접갈,MAG,1
즐까,EC,1
잴,VA,1
온달,NNP,1
도둑줄,NNG,1
글쓴이,NNG,1
흥부전,NNP,1
납세자,NNG,1
상큼,NNG,1
광대하,VA,1
광맥,NNG,1
린나이,NNP,1
경공업,NNG,1
중화학,NNG,1
기층,NNG,1
플랑크톤,NNG,1
성교,NNG,1
일으기,VV,1
옹호,NNG,1
수리함,NNG,1
교배,NNG,1
중산모,NNG,1
코르,NNG,1
라임크림,NNG,1
확대경,NNG,1
이발사,NNG,1
데꼴,NNG,1
회해,NNG,1
배관공,NNG,1
모르카,NNP,1
보석하,VV,1
카본,NNG,1
클레보,NNG,1
지구대,NNG,1
헬리,NNG,1
베이커스,NNG,1
결백,NNG,1
들썩이,VV,1
밤참,NNG,1
쉿불,NNG,1
불그스레하,VA,1
도모꼬,NNG,1
삐져나오,VV,1
옥션,NNP,1
윈디,NNP,1
핸디,NNG,1
팬톤,NNG,1
반죽놀이,NNG,1
바탕골,NNP,1
정승,NNG,1
뒷간,NNG,1
류진걸공,NNP,1
수예당,NNP,1
안동식혜,NNG,1
안고등어,NNG,1
미제출,NNG,1
아기용,NNG,1
층계,NNG,1
똑딱,NNG,1
쓰레받이,NNG,1
복수형,NNG,1
제삿,NNG,1
간고등어,NNG,1
내향형,NNG,1
감각형,NNG,1
직관형,NNG,1
사고형,NNG,1
아이슨월드,NNG,1
황도리,NNP,1
식탁보,NNG,1
월정,NNG,1
생장하,VV,1
죽물,NNG,1
생활실,NNG,1
곤충류,NNG,1
류씨,NNG,1
풍산류,NNP,1
류씨,NNP,1
몽촌토성,NNP,1
육건,NNB,1
아래쪽살,NNG,1
트웨니,NNG,1
졸립고,NNG,1
용역,NNG,1
세건,NNP,1
수주하,VV,1
시호,NNG,1
기관장,NNG,1
겸직하,VV,1
세종대,NNP,1
엇습니다,EC,1
경기도지사,NNG,1
적합도,NNG,1
설명문,NNG,1
수사하,VV,1
몽환,NNG,1
보호에,NNG,1
중대성,NNG,1
긴급성,NNG,1
인용되,VV,1
앤드리조트,NNP,1
베딩,NNP,1
라이프스타일,NNG,1
플래그십,NNG,1
중대본,NNP,1
내선,NNG,1
금붕어랑,NNG,1
버네노,NNG,1
택스트,NNG,1
정조대왕,NNP,1
칙령,NNG,1
서지인,NNG,1
공식화하,VV,1
우상호,NNP,1
후보군,NNG,1
박영선,NNP,1
부장관,NNG,1
박주민,NNP,1
불출마하,VV,1
민심,NNG,1
임수정,NNP,1
수완점,NNP,1
낙폭,NNG,1
밸류에이션,NNG,1
업황,NNG,1
하나금융투자,NNP,1
에스케이하이닉스,NNP,1
하나금융,NNP,1
에쓰케이하이닉스,NNP,1
마이크론,NNP,1
호조,NNG,1
엘비,NNP,1
세미콘,NNP,1
후공정,NNG,1
사사분기,NNG,1
에스케이증권,NNP,1
추출,NNG,1
씨엘씨씨원,NNG,1
균주,NNG,1
퀘츠,NNG,1
웨어,NNG,1
수혜,NNG,1
객단가,NNG,1
순환매,NNG,1
예상치,NNG,1
팔백선,NNP,1
율하,VA,1
상승분,NNG,1
최고점,NNG,1
주요국,NNG,1
달러화,NNG,1
정인지,NNP,1
유안타,NNP,1
양미라,NNP,1
활발,XR,1
그룹사,NNG,1
썬스톤,NNP,1
네트워크형,NNG,1
집중형,NNG,1
바이바이,,1
타면,NNG,1
마징,NR,1
케니,NNP,1
금녀,NNP,1
테디베어,NNG,1
조물락,NNG,1
스케치,NNG,1
소리산,NNP,1
보리사,NNG,1
솔향기,NNG,1
신령,NNG,1
학습장,NNG,1
백여,NNG,1
테나,NNG,1
니모,NNG,1
든든이,MAG,1
형성자,NNG,1
논공행상,NNG,1
농공행상,NNG,1
웨딩플래너,NNG,1
세유,NNP,1
복분자주,NNG,1
국종,NNG,1
아이데리고,NNG,1
보급형,NNG,1
페이스톡,NNG,1
칠건,NNG,1
이번주,NNG,1
다동맘인,NNG,1
에너자이저,NNG,1
딸램아,NNG,1
빵순,MAG,1
김빵순,NNG,1
삼순이,NNG,1
래요,SL,1
딸딸,NNG,1
씨슬,NNG,1
루테,NR,1
투브,NNG,1
저희딸,NNG,1
참다랭이,NNG,1
설거지학,NNG,1
딸램,NNP,1
래미,NNP,1
학습지값,NNG,1
사계,,1
친구집,NNP,1
삼광빌라,NNG,1
평양식,NNG,1
의잉,NNG,1
푸드덕,MAG,1
목석,NNG,1
우주여행,NNG,1
잠자코,MAG,1
경실,NNP,1
명불,NNG,1
머쓱,MAG,1
짠테크,NNG,1
변지,MAG,1
벌러덩,MAG,1
조망권,NNG,1
혼미하,VA,1
드르륵드르륵,MAG,1
걷어붙이,VV,1
얄짤없,VV,1
레미콘,NNG,1
메아리니,NNG,1
녹도,NNG,1
거뭇하,VA,1
기막,NNG,1
봉사료,NNG,1
신개념,NNG,1
왕진하,VV,1
왕진,NNG,1
개방감,NNG,1
일자형,NNG,1
에프더,NNG,1
전환도,NNP,1
빈티지하,VA,1
조경석,NNG,1
근조직,NNG,1
단장되,VV,1
천지개벽,NNG,1
통창,NNG,1
세션분,NNG,1
순댓,NNP,1
맞없,VV,1
번창,NNG,1
프로메테우스,NNP,1
여럼,NNG,1
더더,NNG,1
음료수값,NNG,1
꿀벌과,NNG,1
하야시,NNP,1
준하,NNP,1
운철이,NNG,1
개근,NNG,1
재검표,NNG,1
몽리,NNG,1
천군만마,NNG,1
불끈불끈,MAG,1
대선배,NNG,1
기름층,NNG,1
주게,NNG,1
자오,VV,1
지언정,MAG,1
덥죽,NNG,1
제본,NNG,1
보관실,NNG,1
깨몽,NNG,1
땃,EC,1
닥터지바,NNG,1
삼사십,SN,1
남주이,NNP,1
샤리프,NNP,1
온데간데없이,MAG,1
겁대가리,NNG,1
조난,NNG,1
우글우글,MAG,1
스노우보드,NNG,1
다우리,NNP,1
려라는,EC,1
스타니슬라브,NNP,1
카프라로브,NNP,1
민소매,NNG,1
혹등,NNP,1
화정면,NNP,1
송여자도,NNP,1
월척,NNG,1
여자도,NNP,1
검등,NNG,1
교환식,NNG,1
군량미,NNG,1
수태섬,NNG,1
명명되,VV,1
삼구간,NNP,1
화태대교,NNP,1
독정항,NNP,1
농어,NNG,1
양식장,NNG,1
원호,NNG,1
도라도,NNG,1
횡간,NNP,1
자봉도,NNP,1
월호,NNP,1
묘두마을,NNP,1
개머리,NNP,1
축담,NNG,1
탈출로,NNG,1
묘두,NNG,1
뻘금,NNP,1
머리산,NNG,1
삼각산,NNP,1
무지개빛,NNG,1
화태초등학교,NNP,1
오구간,NNG,1
돌산예교,NNG,1
노량,NNG,1
전라,NNG,1
좌수영,NNP,1
진남제,NNP,1
임란,NNP,1
진남,NNG,1
게장거리,NNG,1
쓱싹쓱싹,MAG,1
맵싸하,VA,1
조기탕,NNG,1
싶미,NNG,1
애주가,NNG,1
바다장어,NNG,1
통장어,NNG,1
잠수기,NNG,1
헛헛하,VA,1
낭만포차,NNG,1
숭덩숭덩,MAG,1
십미,NNP,1
십흰여울,NNP,1
따닥따닥,MAG,1
침식되,VV,1
피란,NNG,1
뉘이,VV,1
절영,NNG,1
맏머리샘,NNG,1
포말,NNG,1
촬영되,VV,1
이문,NNP,1
타로카드,NNG,1
전빵,NNG,1
전빵,NNP,1
생홍어,NNG,1
식용법,NNG,1
오갑,NNG,1
남녘,NNG,1
경포하,VV,1
순백,NNG,1
시연꽃,NNG,1
바우길,NNP,1
누정,NNP,1
누각,NNG,1
솔숲,NNG,1
난설헌,NNG,1
집산지,NNG,1
노암동,NNP,1
혹자,NNG,1
나들이객,NNG,1
축제장,NNG,1
남산공원,NNP,1
반입되,VV,1
박지전,NNG,1
생태관,NNG,1
크림치즈바게트,NNG,1
바게트빵,NNG,1
닭갈비집,NNP,1
할랄,NNP,1
기도실,NNG,1
인기인,NNG,1
생물권,NNG,1
고창,NNG,1
운곡습지,NNP,1
뒷자락,NNG,1
